"","Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","PoolArea","MoSold","YrSold","SalePrice"
"746",746,NA,8963,8,9,1976,1996,487,1142,1175,1540,2715,0,1,3,1,4,1,11,2,1994,2,831,0,204,0,0,0,7,2008,299800
"747",747,NA,8795,7,5,2000,2000,652,952,980,1276,2256,0,0,2,1,4,1,8,1,2000,2,554,224,54,0,0,0,4,2009,236000
"748",748,65,11700,7,7,1880,2003,1240,1240,1320,1320,2640,0,0,1,1,4,1,8,1,1950,4,864,181,0,386,0,0,5,2009,265979
"749",749,59,10593,7,5,1996,1996,801,1720,1720,0,1720,1,0,2,0,3,1,7,1,1996,2,527,240,56,154,0,0,3,2010,260400
"750",750,50,8405,4,3,1945,1950,0,0,1088,441,1529,0,0,2,0,4,1,9,0,1945,1,240,92,0,185,0,0,4,2009,98000
"751",751,55,8800,4,7,1910,2004,576,576,792,348,1140,0,0,1,0,3,1,7,0,NA,0,0,0,160,0,0,0,6,2010,96500
"752",752,NA,7750,7,5,2003,2003,660,660,660,660,1320,0,0,2,1,3,1,6,0,2003,2,400,0,48,0,0,0,8,2007,162000
"753",753,79,9236,6,5,1997,1997,279,1479,1494,0,1494,1,0,2,0,3,1,6,0,1997,2,576,168,27,0,0,0,7,2006,217000
"754",754,80,10240,8,5,2005,2005,1030,1030,1038,1060,2098,0,0,2,1,3,1,8,1,2005,3,878,192,52,0,0,0,3,2006,275500
"755",755,61,7930,6,8,1969,2005,115,1026,1026,0,1026,1,0,1,0,3,1,5,0,1969,2,440,171,48,0,0,0,7,2009,156000
"756",756,34,3230,6,5,1999,1999,348,729,742,729,1471,0,0,2,1,3,1,6,0,1999,2,440,0,24,0,0,0,3,2009,172500
"757",757,68,10769,8,5,2007,2007,846,866,866,902,1768,0,0,2,1,3,1,7,0,2007,2,578,144,105,0,0,0,4,2009,212000
"758",758,NA,11616,6,5,1978,1978,234,672,672,714,1386,0,0,2,1,3,1,6,1,1978,2,440,335,0,0,0,0,4,2010,158900
"759",759,24,2280,7,5,1999,1999,195,744,757,744,1501,0,0,2,1,3,1,6,0,1999,2,440,0,0,0,0,0,8,2008,179400
"760",760,65,12257,8,5,1995,1995,1198,1318,1328,1203,2531,0,0,2,1,4,1,9,1,1995,3,752,222,98,0,0,0,11,2007,290000
"761",761,70,9100,6,6,1959,1959,252,864,864,0,864,0,0,1,0,2,1,5,0,2008,1,300,0,0,0,0,0,10,2009,127500
"762",762,60,6911,5,5,1924,1950,740,1145,1301,0,1301,0,0,1,0,2,1,5,0,1965,2,440,0,0,0,0,0,10,2009,100000
"763",763,72,8640,7,5,2009,2009,732,756,764,783,1547,0,0,2,1,3,1,7,0,2009,2,614,169,45,0,0,0,6,2010,215200
"764",764,82,9430,8,5,1999,1999,89,1252,1268,1097,2365,1,0,2,1,3,1,8,1,1999,3,856,0,128,0,180,0,7,2009,337000
"765",765,30,9549,8,5,1995,1996,0,1494,1494,0,1494,1,0,1,1,2,1,6,1,1995,2,481,0,30,0,216,0,4,2006,270000
"766",766,75,14587,9,5,2008,2008,1498,1498,1506,0,1506,0,0,2,0,2,1,6,1,2008,2,592,0,174,0,0,0,8,2008,264132
"767",767,80,10421,7,5,1988,1988,586,980,980,734,1714,0,0,2,1,3,1,7,1,1988,2,496,228,66,156,0,0,3,2010,196500
"768",768,75,12508,6,7,1940,1985,323,983,983,767,1750,1,0,2,0,4,1,7,0,1989,1,423,245,0,156,0,0,7,2008,160000
"769",769,70,9100,7,5,2004,2005,1836,1860,1836,0,1836,0,0,2,0,3,1,8,1,2004,2,484,120,33,0,0,0,10,2006,216837
"770",770,47,53504,8,5,2003,2003,234,1650,1690,1589,3279,1,0,3,1,4,1,12,1,2003,3,841,503,36,0,210,0,6,2010,538000
"771",771,NA,7252,5,5,1982,1982,173,858,858,0,858,1,0,1,0,2,1,5,0,1983,2,576,120,0,0,0,0,4,2009,134900
"772",772,67,8877,4,5,1951,1951,0,836,1220,0,1220,0,0,1,0,2,1,6,0,1951,2,396,0,0,0,0,0,4,2006,102000
"773",773,94,7819,6,5,1976,1976,480,1029,1117,0,1117,1,0,1,0,3,1,6,1,1976,2,672,144,0,0,0,0,3,2010,107000
"774",774,70,10150,5,5,1958,1958,456,912,912,0,912,0,0,1,0,2,1,5,0,1958,1,275,0,0,0,0,0,7,2007,114500
"775",775,110,14226,8,5,2006,2006,1935,1935,1973,0,1973,0,0,2,0,3,1,9,1,2006,3,895,315,45,0,0,0,7,2007,395000
"776",776,32,4500,6,5,1998,1998,338,1204,1204,0,1204,1,0,2,0,2,1,5,0,1998,2,412,0,247,0,0,0,6,2009,162000
"777",777,86,11210,7,5,2005,2006,1594,1614,1614,0,1614,0,0,2,0,3,1,7,0,2005,3,865,144,59,0,0,0,7,2006,221500
"778",778,100,13350,5,5,1974,1974,102,864,894,0,894,1,0,1,0,3,1,5,1,1974,2,440,241,0,0,0,0,6,2006,142500
"779",779,60,8400,5,5,1977,1977,0,0,2020,0,2020,0,0,2,0,4,2,10,2,1977,2,630,0,0,0,0,0,10,2007,144000
"780",780,78,10530,6,5,1977,1977,0,975,1004,0,1004,1,0,1,0,2,1,4,0,1977,2,504,0,0,0,0,0,5,2006,135000
"781",781,63,7875,7,5,1995,1996,1237,1237,1253,0,1253,0,0,2,0,3,1,6,1,1995,2,402,220,21,0,0,0,6,2007,176000
"782",782,65,7153,6,5,1992,1992,374,761,810,793,1603,0,0,2,1,3,1,7,0,1992,2,484,0,124,0,0,0,7,2006,175900
"783",783,67,16285,7,5,2001,2002,1413,1413,1430,0,1430,0,0,2,0,3,1,6,0,2001,2,605,0,33,0,0,0,6,2009,187100
"784",784,NA,9101,5,6,1978,1978,0,1097,1110,0,1110,1,0,1,0,1,1,4,1,1978,2,602,303,30,0,0,0,7,2009,165500
"785",785,35,6300,6,6,1914,2001,742,742,742,742,1484,0,0,2,0,3,1,9,1,NA,0,0,0,291,134,0,0,6,2008,128000
"786",786,NA,9790,6,5,1967,1967,491,1372,1342,0,1342,0,0,2,0,3,1,7,1,1967,2,457,0,0,0,197,0,9,2009,161500
"787",787,60,10800,5,6,1915,1950,0,686,966,686,1652,1,0,2,0,4,1,7,0,1961,1,416,0,0,196,0,0,6,2010,139000
"788",788,76,10142,7,5,2004,2004,300,956,956,1128,2084,1,0,2,1,4,1,8,0,2004,2,618,0,45,0,0,0,1,2010,233000
"789",789,50,6000,4,7,1954,2000,901,901,901,0,901,0,0,1,0,2,1,4,0,1954,1,281,0,0,0,0,0,8,2008,107900
"790",790,NA,12205,6,8,1966,2007,264,832,976,1111,2087,0,0,2,1,5,1,9,0,1966,2,444,133,168,0,0,0,7,2007,187500
"791",791,43,3182,7,5,2005,2006,1129,1145,1145,0,1145,0,0,2,0,2,1,5,1,2005,2,397,100,16,0,0,0,9,2009,160200
"792",792,NA,11333,6,5,1976,1976,490,1029,1062,0,1062,1,0,1,0,3,1,5,2,1976,2,539,120,0,0,0,0,5,2007,146800
"793",793,92,9920,7,5,1996,1997,255,1117,1127,886,2013,1,0,2,1,3,1,8,1,1997,2,455,180,130,0,0,0,6,2007,269790
"794",794,76,9158,8,5,2007,2007,1496,1496,1496,0,1496,0,0,2,0,3,1,7,0,2007,2,474,168,130,0,0,0,6,2007,225000
"795",795,NA,10832,7,5,1994,1996,712,712,1086,809,1895,0,0,2,1,3,1,7,1,1994,2,409,143,46,0,0,0,10,2008,194500
"796",796,70,8400,6,6,1980,1981,650,650,888,676,1564,0,0,2,1,3,1,7,1,1980,2,476,0,50,0,204,0,4,2010,171000
"797",797,71,8197,6,5,1977,1977,660,660,1285,0,1285,0,0,1,1,3,1,7,1,1977,2,528,138,0,0,0,0,4,2007,143500
"798",798,57,7677,5,5,1953,1953,203,773,773,0,773,0,0,1,0,2,1,4,0,1953,1,240,0,0,0,0,0,4,2008,110000
"799",799,104,13518,9,5,2008,2009,1926,1926,1966,1174,3140,0,0,3,1,4,1,11,2,2009,3,820,144,78,0,0,0,7,2009,485000
"800",800,60,7200,5,7,1937,1950,162,731,981,787,1768,1,0,1,1,3,1,7,2,1939,1,240,0,0,264,0,0,6,2007,175000
"801",801,79,12798,6,5,1997,1997,154,616,616,1072,1688,1,0,2,1,4,1,8,0,1997,2,603,403,114,185,0,0,5,2008,200000
"802",802,40,4800,4,7,1916,1990,999,1196,1196,0,1196,1,0,1,0,2,1,5,0,1957,2,440,0,0,0,0,0,7,2007,109900
"803",803,63,8199,7,5,2005,2005,80,728,728,728,1456,1,0,2,1,3,1,7,1,2005,2,410,36,18,0,0,0,10,2008,189000
"804",804,107,13891,9,5,2008,2009,1734,1734,1734,1088,2822,0,0,3,1,4,1,12,1,2009,3,1020,52,170,0,192,0,1,2009,582933
"805",805,75,9000,5,5,1954,1954,124,936,1128,0,1128,0,0,1,0,2,1,5,0,1954,1,286,0,0,0,0,0,6,2006,118000
"806",806,91,12274,7,5,2008,2008,1417,1417,1428,0,1428,0,0,2,0,3,1,6,0,2008,2,554,0,60,0,0,0,7,2008,227680
"807",807,75,9750,5,5,1967,1967,100,980,980,0,980,0,0,2,0,3,1,6,0,1967,1,384,68,0,0,0,0,10,2006,135500
"808",808,144,21384,5,6,1923,2004,15,1324,1072,504,1576,2,0,1,1,3,1,6,1,1923,2,528,0,312,0,0,0,5,2009,223500
"809",809,85,13400,5,5,1966,1966,380,1024,1086,0,1086,1,0,1,0,3,1,6,1,1966,2,484,0,0,0,0,0,6,2006,159950
"810",810,90,8100,5,5,1898,1965,849,849,1075,1063,2138,0,0,2,0,2,3,11,0,1910,2,360,40,156,0,0,0,11,2009,106000
"811",811,78,10140,6,6,1974,1999,0,1040,1309,0,1309,1,0,1,1,3,1,5,1,1974,2,484,265,0,0,0,648,1,2006,181000
"812",812,NA,4438,6,5,2004,2004,186,848,848,0,848,1,0,1,0,1,1,4,1,2004,2,420,140,0,0,0,0,6,2008,144500
"813",813,66,8712,5,5,1952,1952,540,540,1044,0,1044,0,0,1,0,2,1,4,0,1952,2,504,0,0,0,0,0,6,2010,55993
"814",814,75,9750,6,6,1958,1958,834,1442,1442,0,1442,0,0,1,1,4,1,7,0,1958,1,301,0,0,275,0,0,4,2007,157900
"815",815,45,8248,5,7,1918,1950,686,686,686,564,1250,0,1,1,1,3,1,7,0,1955,1,280,207,0,96,0,0,7,2006,116000
"816",816,48,12137,7,5,1998,1998,1649,1649,1661,0,1661,0,0,2,0,3,1,6,0,1998,2,598,0,34,0,0,0,5,2010,224900
"817",817,NA,11425,5,6,1954,1954,522,1008,1008,0,1008,0,0,1,0,2,1,4,1,1954,1,275,0,0,120,0,0,7,2006,137000
"818",818,NA,13265,8,5,2002,2002,350,1568,1689,0,1689,1,0,2,0,3,1,7,2,2002,3,857,150,59,0,0,0,7,2008,271000
"819",819,80,8816,6,7,1971,1971,506,1010,1052,0,1052,1,0,1,0,3,1,6,0,1971,2,440,0,0,0,0,0,6,2010,155000
"820",820,44,6371,7,5,2009,2010,625,1358,1358,0,1358,1,0,2,0,2,1,6,1,2010,2,484,192,35,0,0,0,6,2010,224000
"821",821,72,7226,7,5,2003,2003,798,798,798,842,1640,0,0,2,1,3,1,6,0,2003,2,595,0,45,0,0,0,6,2008,183000
"822",822,60,6000,4,4,1953,1953,936,936,936,0,936,0,0,1,0,2,1,4,0,1974,2,576,0,32,112,0,0,2,2009,93000
"823",823,NA,12394,7,5,2003,2003,847,847,847,886,1733,0,0,2,1,3,1,7,1,2003,2,433,100,48,0,0,0,10,2007,225000
"824",824,60,9900,6,7,1940,1950,778,778,944,545,1489,0,0,2,0,3,1,7,1,1940,1,240,335,0,0,0,0,7,2009,139500
"825",825,81,11216,8,5,2006,2006,1489,1489,1489,0,1489,0,0,2,0,3,1,7,1,2006,2,776,0,140,0,0,0,6,2006,232600
"826",826,114,14803,10,5,2007,2008,442,2078,2084,0,2084,1,0,2,0,2,1,7,1,2007,3,1220,188,45,0,0,0,6,2008,385000
"827",827,50,6130,5,6,1924,1950,0,784,784,0,784,1,0,1,0,2,1,5,0,NA,0,0,0,0,116,0,0,5,2008,109500
"828",828,65,8529,7,5,2001,2001,1434,1454,1434,0,1434,0,0,2,0,3,1,6,1,2001,2,527,290,39,0,0,0,4,2009,189000
"829",829,NA,28698,5,5,1967,1967,0,1013,1160,966,2126,0,1,2,1,3,1,7,0,1967,2,538,486,0,0,225,0,6,2009,185000
"830",830,24,2544,7,5,2005,2005,600,600,520,623,1223,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,7,2006,147400
"831",831,80,11900,6,5,1957,1957,352,1392,1392,0,1392,1,0,1,1,3,1,6,2,1957,2,458,0,0,0,192,0,6,2008,166000
"832",832,30,3180,7,5,2005,2005,600,600,520,600,1200,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,6,2006,151000
"833",833,44,9548,7,6,2003,2003,458,941,941,888,1829,1,0,2,1,3,1,7,1,2003,2,613,192,39,0,0,0,1,2010,237000
"834",834,100,10004,6,6,1964,1964,975,1516,1516,0,1516,0,0,1,1,3,1,6,0,1964,2,472,0,0,0,152,0,2,2009,167000
"835",835,75,7875,5,6,1961,1961,572,1144,1144,0,1144,1,0,1,0,3,1,6,0,1961,2,456,0,0,0,0,0,9,2008,139950
"836",836,60,9600,4,7,1950,1995,625,1067,1067,0,1067,0,0,2,0,2,1,4,0,1996,2,436,290,0,0,0,0,2,2010,128000
"837",837,90,8100,5,6,1948,1973,1221,1559,1559,0,1559,1,0,1,0,2,1,5,0,1948,2,812,0,116,230,0,0,6,2007,153500
"838",838,21,1680,6,5,1973,1973,153,483,483,504,987,1,0,1,1,2,1,5,0,1973,1,264,0,0,0,0,0,11,2008,100000
"839",839,75,9525,5,6,1995,2006,1099,1099,1099,0,1099,0,0,1,1,3,1,6,0,1999,1,352,278,0,0,0,0,6,2008,144000
"840",840,70,11767,5,6,1946,1995,416,768,768,432,1200,0,0,1,0,3,1,6,0,1946,1,240,0,0,0,0,0,5,2008,130500
"841",841,NA,12155,6,8,1925,1950,516,672,810,672,1482,0,0,2,0,4,1,7,0,1934,1,400,0,0,254,0,0,3,2008,140000
"842",842,60,10440,5,8,1904,2002,650,650,958,581,1539,0,0,2,0,3,1,8,1,1983,2,686,70,78,68,0,0,6,2008,157500
"843",843,82,9020,6,7,1966,1966,276,1127,1165,0,1165,1,0,1,1,3,1,6,0,1966,2,490,0,129,0,0,0,5,2008,174900
"844",844,80,8000,5,4,1961,1961,1800,1800,1800,0,1800,0,0,2,0,6,2,10,0,NA,0,0,0,0,0,0,0,7,2007,141000
"845",845,100,12665,5,8,1915,1950,876,876,876,540,1416,0,0,1,1,4,1,7,1,1949,3,720,418,0,194,0,0,6,2008,153900
"846",846,NA,16647,5,5,1975,1981,0,1390,1701,0,1701,1,0,2,0,3,1,6,2,1975,2,611,0,0,0,0,0,1,2007,171000
"847",847,75,9317,7,5,1993,1993,227,740,1006,769,1775,1,0,2,1,3,1,7,1,1993,2,425,234,72,192,0,0,7,2009,213000
"848",848,36,15523,5,6,1972,1972,404,864,864,0,864,1,0,1,0,3,1,5,1,1972,1,338,0,0,0,0,0,8,2009,133500
"849",849,75,45600,6,8,1908,1997,907,907,1307,1051,2358,0,0,3,0,5,1,10,1,1908,2,360,486,40,0,175,0,9,2008,240000
"850",850,80,9600,6,7,1976,1994,528,528,1094,761,1855,0,0,2,1,3,1,7,1,1976,2,512,113,100,0,0,0,8,2007,187000
"851",851,36,4435,6,5,2003,2003,189,848,848,0,848,1,0,1,0,1,1,3,0,2003,2,420,140,0,0,0,0,11,2007,131500
"852",852,NA,3196,8,5,2003,2003,1273,1273,1456,0,1456,0,0,2,0,2,1,7,1,2003,2,400,143,20,0,0,0,5,2006,215000
"853",853,53,7128,7,5,1941,1950,554,918,918,728,1646,0,0,2,0,4,1,7,2,1941,1,240,0,0,0,126,0,8,2007,164000
"854",854,NA,12095,6,6,1964,1964,563,1127,1445,0,1445,0,0,1,1,3,1,7,1,1964,2,645,180,0,0,0,0,8,2009,158000
"855",855,102,17920,5,4,1955,1974,372,1763,1779,0,1779,1,0,1,1,3,1,6,1,1955,2,454,0,418,0,312,0,7,2006,170000
"856",856,NA,6897,5,8,1962,2010,381,1040,1040,0,1040,1,0,1,1,3,1,6,0,1962,1,260,0,104,0,0,0,4,2010,127000
"857",857,NA,10970,6,6,1978,1978,0,940,1026,0,1026,1,0,1,0,3,1,5,0,1981,2,576,0,0,34,0,0,10,2008,147000
"858",858,65,8125,6,5,1994,1995,702,702,702,779,1481,0,0,2,1,3,1,6,1,1994,2,343,0,36,0,0,0,3,2009,174000
"859",859,80,10400,7,5,1976,1976,1090,1090,1370,0,1370,0,0,2,0,3,1,6,1,1976,2,479,0,0,0,0,0,6,2009,152000
"860",860,NA,11029,6,7,1968,1984,435,1054,1512,1142,2654,1,0,2,1,4,1,9,1,1968,2,619,0,65,0,222,0,8,2006,250000
"861",861,55,7642,7,8,1918,1998,912,912,912,514,1426,0,0,1,1,3,1,7,1,1925,1,216,0,240,0,0,0,6,2007,189950
"862",862,75,11625,5,4,1965,1965,198,1039,1039,0,1039,1,0,1,1,3,1,6,0,1965,2,504,0,0,0,0,0,4,2010,131500
"863",863,81,9672,6,5,1984,1985,702,1040,1097,0,1097,0,0,2,0,3,1,6,0,1986,2,480,0,0,0,0,0,5,2010,152000
"864",864,70,7931,5,5,1959,1959,0,1148,1148,0,1148,1,0,1,0,3,1,6,0,1959,1,672,0,0,0,0,0,7,2009,132500
"865",865,72,8640,7,5,2007,2008,1372,1372,1372,0,1372,0,0,2,0,3,1,6,0,2008,2,529,0,140,0,0,0,5,2008,250580
"866",866,NA,8750,5,6,1970,1970,174,1002,1002,0,1002,1,0,1,0,3,1,5,0,1973,2,902,0,0,0,0,0,8,2009,148500
"867",867,67,10656,8,5,2006,2007,1638,1638,1646,0,1646,0,0,2,0,3,1,6,1,2007,3,870,192,80,0,0,0,11,2007,248900
"868",868,85,6970,4,5,1961,1961,108,1040,1120,0,1120,1,0,1,1,3,1,5,0,1961,2,544,168,0,0,0,0,5,2007,129000
"869",869,NA,14762,5,6,1948,1950,0,0,1547,720,2320,0,0,2,0,2,1,7,1,1979,2,672,120,144,0,0,0,5,2006,169000
"870",870,80,9938,7,5,1993,1994,300,1050,1062,887,1949,1,0,2,1,3,1,8,1,1993,2,574,156,90,0,0,0,6,2010,236000
"871",871,60,6600,5,5,1962,1962,894,894,894,0,894,0,0,1,0,2,1,5,0,1962,1,308,0,0,0,0,0,8,2009,109500
"872",872,70,8750,6,5,1998,1998,299,804,804,878,1682,0,0,2,1,3,1,7,0,1998,2,523,0,77,0,0,0,6,2010,200500
"873",873,74,8892,5,7,1953,1996,105,105,910,0,910,0,0,1,0,3,1,5,0,1953,2,414,196,0,150,0,0,10,2008,116000
"874",874,60,12144,5,7,1949,1950,457,832,1036,0,1268,0,0,1,0,3,1,6,1,1949,1,288,0,28,0,0,0,9,2009,133000
"875",875,52,5720,5,6,1941,1950,676,676,676,455,1131,0,0,1,1,3,1,5,0,1941,1,200,26,0,0,0,0,8,2009,66500
"876",876,75,9000,8,5,2007,2007,1120,1184,1184,1426,2610,0,0,2,1,4,1,11,1,2007,2,550,208,364,0,0,0,8,2007,303477
"877",877,94,25286,4,5,1963,1963,431,1064,1040,0,1040,1,0,1,0,3,1,5,0,1963,2,648,0,0,0,0,0,1,2007,132250
"878",878,74,8834,9,5,2004,2005,292,1462,1462,762,2224,1,0,2,1,4,1,10,1,2004,3,738,184,0,0,0,0,6,2009,350000
"879",879,88,11782,5,7,1961,1995,210,1109,1155,0,1155,1,0,1,0,3,1,6,0,1987,2,576,192,0,0,0,0,6,2010,148000
"880",880,NA,7000,5,8,1978,2005,218,864,864,0,864,1,0,1,0,3,1,6,0,1978,1,336,0,0,0,0,0,7,2009,136500
"881",881,60,7024,5,5,2005,2006,110,1090,1090,0,1090,1,0,1,1,2,1,5,0,2005,2,450,0,49,0,0,0,6,2007,157000
"882",882,44,13758,7,5,1990,1991,254,1156,1187,530,1717,0,0,2,1,3,1,7,1,1990,2,400,168,36,0,0,0,4,2007,187500
"883",883,NA,9636,6,5,1992,1993,808,808,808,785,1593,0,0,2,1,3,1,7,1,1993,2,389,342,40,0,0,0,12,2009,178000
"884",884,60,6204,4,5,1912,1950,795,795,954,795,2230,1,0,1,0,5,1,10,0,1997,1,440,0,188,0,0,0,3,2006,118500
"885",885,65,7150,5,5,1967,1967,460,892,892,0,892,0,0,1,0,3,1,5,0,1967,1,288,0,0,0,0,0,7,2009,100000
"886",886,50,5119,9,5,1999,2000,460,1698,1709,0,1709,1,0,2,0,2,1,5,1,1999,2,506,97,65,0,0,0,1,2008,328900
"887",887,70,8393,5,5,1959,2005,1098,1626,1712,0,1712,0,0,2,0,4,2,8,0,2005,2,588,272,54,0,0,0,6,2006,145000
"888",888,59,16466,5,7,1955,1955,816,816,872,521,1393,0,0,1,1,3,1,8,0,1955,1,300,121,0,0,265,0,4,2008,135500
"889",889,95,15865,8,6,1970,1970,1043,2217,2217,0,2217,1,0,2,0,4,1,8,1,1970,2,621,81,207,0,224,0,10,2007,268000
"890",890,128,12160,6,4,1953,1953,481,1505,1505,0,1505,1,0,1,0,2,1,6,1,1953,2,505,0,0,0,0,0,2,2009,149500
"891",891,60,8064,5,7,1949,2006,672,672,672,252,924,0,0,1,0,3,1,6,1,2003,2,576,0,0,0,0,0,7,2007,122900
"892",892,70,11184,6,5,1978,1978,192,918,918,765,1683,0,0,2,1,3,1,7,1,1978,2,440,243,0,0,0,0,7,2009,172500
"893",893,70,8414,6,8,1963,2003,396,1059,1068,0,1068,0,1,1,0,3,1,6,0,1963,1,264,192,0,0,0,0,2,2006,154500
"894",894,NA,13284,5,5,1954,1954,319,1383,1383,0,1383,1,0,1,0,3,1,6,1,1954,1,354,511,116,0,0,0,6,2008,165000
"895",895,64,7018,5,5,1979,1979,0,0,1535,0,1535,0,0,2,0,4,2,8,0,1979,2,400,0,0,0,0,0,6,2009,118858
"896",896,71,7056,6,5,1963,1963,380,780,983,813,1796,1,0,1,1,4,1,8,1,1963,2,483,0,50,0,0,0,10,2008,140000
"897",897,50,8765,4,6,1936,1950,666,951,951,0,951,0,0,1,0,2,1,6,0,1936,1,327,0,28,0,0,0,4,2006,106500
"898",898,64,7018,5,5,1979,1979,0,0,1120,1120,2240,0,0,2,0,6,2,12,0,1979,2,528,154,0,0,0,0,6,2009,142953
"899",899,100,12919,9,5,2009,2010,142,2330,2364,0,2364,1,0,2,1,2,1,11,2,2009,3,820,0,67,0,0,0,3,2010,611657
"900",900,65,6993,5,7,1961,1994,447,912,1236,0,1236,0,0,1,0,3,1,6,1,1961,1,288,0,0,0,0,0,6,2006,135000
"901",901,NA,7340,4,6,1971,1971,536,858,858,0,858,0,0,1,0,2,1,4,0,1979,1,684,0,0,0,0,0,6,2007,110000
"902",902,64,8712,5,7,1957,2000,132,992,1306,0,1306,1,0,1,0,2,1,5,0,1968,1,756,0,0,0,0,0,5,2009,153000
"903",903,63,7875,7,5,2003,2003,783,783,807,702,1509,0,0,2,1,3,1,8,1,2003,2,393,0,75,0,0,0,7,2006,180000
"904",904,50,14859,7,5,2006,2006,1670,1670,1670,0,1670,0,0,2,0,3,1,7,1,2006,3,690,144,60,0,0,0,8,2006,240000
"905",905,NA,6173,5,6,1967,1967,277,876,902,0,902,0,0,1,0,3,1,6,0,1967,1,288,0,0,0,0,0,8,2007,125500
"906",906,80,9920,5,5,1954,1954,412,1056,1063,0,1063,1,0,1,0,3,1,6,0,1954,1,280,0,0,164,0,0,2,2010,128000
"907",907,116,13501,8,5,2006,2006,1560,1623,1636,0,1636,1,0,2,0,3,1,8,1,2006,3,865,0,60,0,0,0,6,2007,255000
"908",908,86,11500,7,7,1936,1987,794,1017,1020,1037,2057,0,0,1,1,3,1,6,1,1936,1,180,0,0,0,322,0,6,2006,250000
"909",909,NA,8885,5,5,1983,1983,239,864,902,0,902,1,0,1,0,2,1,5,0,1983,2,484,164,0,0,0,0,6,2006,131000
"910",910,149,12589,6,5,2005,2005,742,742,742,742,1484,0,0,2,1,3,1,8,1,2005,2,390,36,24,0,0,0,6,2009,174000
"911",911,80,11600,5,5,1960,1960,662,1105,1105,1169,2274,0,0,2,0,5,2,12,0,1960,2,480,0,0,0,0,0,1,2010,154300
"912",912,NA,9286,5,7,1977,1989,1072,1268,1268,0,1268,0,0,1,1,3,1,5,0,1978,1,252,173,0,0,0,0,10,2009,143500
"913",913,51,6120,5,7,1925,1950,279,768,1015,0,1015,0,0,1,0,3,1,6,0,1925,1,450,0,0,112,120,0,7,2006,88000
"914",914,82,6270,5,6,1949,1950,717,1001,1001,1001,2002,0,0,2,0,4,2,8,0,1949,3,871,0,0,0,0,0,8,2007,145000
"915",915,30,3000,6,5,2009,2009,318,612,612,612,1224,0,0,2,1,2,1,4,0,2009,2,528,0,234,0,0,0,6,2009,173733
"916",916,21,2001,4,5,1970,1970,546,546,546,546,1092,0,0,1,1,3,1,6,0,1970,1,286,0,0,0,0,0,1,2007,75000
"917",917,50,9000,2,3,1949,1950,430,480,480,0,480,1,0,0,0,1,1,4,0,1958,1,308,0,0,0,0,0,10,2006,35311
"918",918,NA,17140,4,6,1956,1956,75,1134,1229,0,1229,0,0,1,0,3,1,6,0,1956,1,284,0,0,0,0,0,4,2009,135000
"919",919,103,13125,7,5,1991,1991,422,1104,912,1215,2127,1,0,2,1,4,1,8,1,1991,3,833,72,192,224,0,0,11,2007,238000
"920",920,87,11029,6,8,1958,2002,245,1184,1414,0,1414,1,0,1,0,3,1,6,1,1990,2,601,0,51,0,190,0,5,2008,176500
"921",921,70,8462,6,5,1994,1994,114,928,936,785,1721,0,1,2,1,3,1,7,0,1994,2,471,300,87,0,0,0,7,2007,201000
"922",922,67,8777,5,7,1900,2003,188,1272,1272,928,2200,2,0,2,2,4,2,9,0,NA,0,0,0,70,0,0,0,9,2008,145900
"923",923,65,10237,6,5,2005,2006,1288,1316,1316,0,1316,0,0,2,0,3,1,6,1,2005,2,397,100,0,0,0,0,10,2006,169990
"924",924,50,8012,6,5,1993,1994,598,1604,1617,0,1617,1,0,2,0,2,1,5,1,1993,2,533,0,69,0,0,0,7,2008,193000
"925",925,79,10240,6,6,1980,1980,0,1686,1686,0,1686,1,0,2,0,3,1,7,1,1980,2,612,384,131,0,0,0,5,2006,207500
"926",926,NA,15611,5,6,1977,1977,266,1126,1126,0,1126,0,1,2,0,3,1,6,0,1977,2,540,180,0,0,0,0,3,2008,175000
"927",927,93,11999,8,5,2003,2004,1181,1181,1234,1140,2374,0,0,2,1,4,1,10,1,2003,3,656,104,100,0,0,0,5,2007,285000
"928",928,NA,9900,7,5,1968,1968,280,832,1098,880,1978,0,0,2,1,4,1,9,1,1968,2,486,0,43,0,0,0,4,2008,176000
"929",929,NA,11838,8,5,2001,2001,1753,1753,1788,0,1788,0,0,2,0,3,1,7,1,2001,2,522,202,151,0,0,0,6,2009,236500
"930",930,NA,13006,7,5,1997,1997,964,964,993,1243,2236,0,0,2,1,4,1,8,1,1997,2,642,0,0,0,0,0,11,2006,222000
"931",931,73,8925,8,5,2007,2007,1450,1466,1466,0,1466,0,0,2,0,3,1,7,0,2007,3,610,100,18,0,0,0,7,2009,201000
"932",932,70,9100,5,6,1965,1965,121,925,925,0,925,0,1,1,0,2,1,5,0,1965,1,429,0,0,0,0,0,7,2009,117500
